Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
are switchblades illegal in oregon,48,48,140,25,0.00,https://www.shieldon.net/washington-knife-law-the-complete-guide/,0,0,0.00,0,3550,"[53,34,53,42,42,80,80,42,100,34,80,80]",2026-02-17,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
are balisongs illegal in new york,48,48,110,28,0.00,https://www.shieldon.net/are-butterfly-knives-illegal-unveiling-the-blades-legal-entanglements/,0,0,0.00,0,5600,"[34,42,26,34,65,65,19,34,53,65,19,34]",2026-03-18,"Sitelinks, Video, Image, Related searches, AI overview",informational,Organic
legal knife size to carry,48,48,70,34,0.00,https://www.shieldon.net/comprehensive-guide-to-pocket-knife-laws-in-every-us-state/,0,0,0.00,0,164,"[100,63,45,63,63,63,63,45,36,81,63,81]",2026-03-27,"Sitelinks, Video, Video Carousel, Related searches, AI overview",informational,Organic
blood grooves,48,48,40,3,0.00,https://www.shieldon.net/product_categories/blood-groove/,0,0,0.00,0,12300000,"[0,8,6,1,0,0,0,23,6,18,8,18]",2026-02-01,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
sommelier knife,48,48,140,4,0.62,https://www.shieldon.net/product_categories/sommelier-knife/,0,0,0.00,0.82,3070000,"[52,52,52,42,42,42,66,66,66,52,52,100]",2026-02-03,"Image pack, Sitelinks, Video, Image, People also ask, Popular products, Related searches",commercial,Organic
s90v steel,48,48,590,5,0.94,https://www.shieldon.net/s90v-vs-m390-steel-knives-which-one-is-the-sharpest/,0,0,0.00,0.73,448000,"[81,67,54,67,67,67,44,67,67,54,67,67]",2026-02-20,"Image pack, Sitelinks, Video, People also ask, Related searches, Things to know, Discussions and forums, AI overview",informational,Organic
most popular spyderco knife,48,48,50,15,0.00,https://www.shieldon.net/8-recommended-spyderco-knives-the-secret-of-popularity-lies-in-the-material/,0,0,0.00,0,0,"[71,71,100,57,57,71,71,71,71,71,71,71]",2026-03-08,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Discussions and forums, AI overview",commercial,Organic
folding knife locking mechanisms,48,48,50,12,0.00,https://www.shieldon.net/locking-mechanisms-in-folding-knives-a-comparative-analysis-of-frame-liner-back-and-compression-locks/,0,0,0.00,0,867000,"[11,7,15,7,11,7,15,26,26,19,26,34]",2026-03-25,"Image pack, Sitelinks, Video, Video Carousel, Related searches, AI overview",informational,Organic
what knives are legal in california,48,48,140,14,0.00,https://www.shieldon.net/understanding-california-knife-laws-a-simple-guide-to-carrying-straight-and-folding-knives/,0,0,0.00,0,14800000,"[100,34,42,42,42,53,53,42,42,53,53,53]",2026-02-21,"Sitelinks, Video, People also ask, Related searches, Short videos, AI overview",informational,Organic
are karambits illegal in california,48,48,70,12,0.00,https://www.shieldon.net/understanding-california-knife-laws-a-simple-guide-to-carrying-straight-and-folding-knives/,0,0,0.00,0,952,"[11,41,17,11,64,64,64,100,41,41,41,41]",2026-02-03,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
are push daggers legal,48,48,140,24,0.00,https://www.shieldon.net/washington-knife-law-the-complete-guide/,0,0,0.00,0,863000,"[66,66,52,66,66,52,66,66,66,52,80,66]",2026-02-12,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
are butterfly knives legal in pennsylvania,48,48,110,24,0.00,https://www.shieldon.net/are-butterfly-knives-illegal-unveiling-the-blades-legal-entanglements/,0,0,0.00,0,116000,"[28,43,15,21,28,81,43,43,43,53,28,34]",2026-02-01,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
how do you dispose of old knives,48,48,170,23,0.17,https://www.shieldon.net/how-to-dispose-old-knives-the-right-way/,0,0,0.00,0.01,0,"[100,35,28,35,35,66,53,53,53,0,7,10]",2026-03-10,"Sitelinks, Video, Image, Video Carousel, Related searches, Short videos, AI overview",informational,Organic
can i carry a knife in my car in california,48,48,50,2,0.00,https://www.shieldon.net/understanding-california-knife-laws-a-simple-guide-to-carrying-straight-and-folding-knives/,0,0,0.00,0.33,21800000,"[33,42,33,42,23,23,23,23,23,19,23,19]",2026-01-31,"Sitelinks, Video, Image, People also ask, Related searches, Short videos, AI overview",informational,Organic
best outdoorsman knives,49,49,70,15,0.94,https://www.shieldon.net/shieldon-top-10-best-fixed-blade-knives-for-bushcraft-outdoor-survival/,0,0,0.00,1,0,"[0,29,10,22,43,66,0,0,0,0,4,0]",2026-03-08,"Sitelinks, Video, Image, Video Carousel, Related searches, AI overview",commercial,Organic
types of fixed blade knives,49,49,50,14,0.00,https://www.shieldon.net/the-complete-guide-to-fixed-blade-knives-from-construction-to-maintenance/,0,0,0.00,0,159,"[50,28,28,28,50,21,28,35,21,35,35,50]",2026-03-26,"Image pack, Video, Image, Video Carousel, Popular products, Related searches",commercial,Organic
7 cr 17 mov steel,49,49,210,3,0.00,https://www.shieldon.net/product_categories/7cr17mov/,0,0,0.00,0.14,111,"[22,43,43,22,43,66,29,22,43,54,81,100]",2026-03-16,"Sitelinks, Video, Related searches, AI overview",informational,Organic
survival gears mini edc knife,49,49,40,4,0.00,https://www.shieldon.net/what-is-the-best-edc-knife-survival-tactical-or-daily-life-use/,0,0,0.00,0,0,"[0,27,36,45,100,81,9,0,0]",2026-03-12,"Sitelinks, Video, Video Carousel, Related searches","informational, transactional",Organic
knife laws in texas,49,49,720,14,0.00,https://www.shieldon.net/the-texas-gravity-knife-guide-legality-and-risk/,0,0,0.00,0,131,"[45,36,55,62,45,45,36,45,36,36,36,45]",2026-03-27,"Sitelinks, Video, Related searches, AI overview",informational,Organic
texas blade length law,49,49,210,9,0.00,https://www.shieldon.net/the-texas-gravity-knife-guide-legality-and-risk/,0,0,0.00,0,2960000,"[100,66,28,53,100,43,43,28,28,53,23,66]",2026-02-16,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
hatchet vs camp axe,49,49,50,20,0.07,https://www.shieldon.net/what-is-the-difference-between-an-ax-and-a-hatchet-which-one-do-you-choose-heavy-users-teach-you-in-an-easy-to-understand-manner/,0,0,0.00,0.99,2230000,"[41,64,5,41,41,41,52,5,11,11,17,23]",2026-02-12,"Sitelinks, Video, People also ask, Related searches",informational,Organic
whats a gurkha,49,49,70,48,0.00,https://www.shieldon.net/id/what-is-a-kukri-gurkha-knife-thorough-explanation-of-how-to-use-advantages-and-the-meaning-of-that-shape/,0,0,0.00,0.01,3940000,"[9,52,9,66,52,9,9,9,42,52,23,23]",2026-02-25,"Image pack, Video, People also ask, Related searches, AI overview",informational,Organic
boot knives,49,49,1900,18,0.08,https://www.shieldon.net/product_categories/boot-knife-dagger/,0,0,0.00,0.01,273,"[5,6,10,6,24,12,5,12,16,19,6,24]",2026-03-27,"Image pack, Sitelinks, Video, Image, Related searches, Things to know","commercial, informational",Organic
ca legal switchblade,49,49,40,9,0.00,https://www.shieldon.net/understanding-california-knife-laws-a-simple-guide-to-carrying-straight-and-folding-knives/,0,0,0.00,0.97,305000,"[35,35,28,28,14,21,21,50,35,28,28,35]",2026-03-01,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
knife danger,49,49,110,17,0.00,https://www.shieldon.net/,0,0,0.00,0,0,"[22,18,14,18,35,14,18,29,22,22,18,29]",2026-03-09,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches, Discussions and forums",informational,Organic
what is a multitool,49,49,170,19,0.46,https://www.shieldon.net/what-features-are-essential-for-multi-tool-in-2022/,0,0,0.00,0.83,35700000,"[35,66,35,28,28,35,28,35,66,23,28,100]",2026-02-03,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, See results about, Short videos, AI overview",informational,Organic
blade trainers,49,49,40,24,0.00,https://www.shieldon.net/product_categories/trainer/,0,0,0.00,0.33,8010000,"[18,18,18,18,100,100,18,18,18,18,18,18]",2026-02-27,"Video, Image, Video Carousel, People also ask, Popular products, Related searches",commercial,Organic
florist knives,49,49,320,3,0.53,https://www.shieldon.net/product_categories/floral-knife/,0,0,0.00,0.24,1030000,"[10,8,0,0,0,0,10,16,67,100,36,45]",2026-02-02,"Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches",commercial,Organic
stiletto knife laws,49,49,70,32,0.00,https://www.shieldon.net/massachusetts-knife-laws-comprehensive-legal-guide/,0,0,0.00,0,294000,"[7,7,42,42,42,42,7,7,19,7,26,26]",2026-02-06,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
shieldon knives,49,49,140,26,0.52,https://www.shieldon.net/tag/edc-knives-and-tools/,0,0,0.00,0.39,526000,"[28,35,44,23,15,15,23,28,23,23,18,18]",2026-02-02,"Knowledge panel, Sitelinks, Video, People also ask, Related searches",navigational,Organic
are assisted opening knives legal in california,49,49,50,19,0.00,https://www.shieldon.net/understanding-california-knife-laws-a-simple-guide-to-carrying-straight-and-folding-knives/,0,0,0.00,0.33,5570000,"[42,33,23,23,23,23,33,23,23,9,14,33]",2026-02-22,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
knife carry laws in florida,49,49,110,8,0.00,https://www.shieldon.net/a-guide-to-florida-knife-laws-carrying-straight-and-folding-knives/,0,0,0.00,0,2590000,"[53,34,80,26,34,34,34,53,34,65,53,65]",2026-03-14,"Sitelinks, Video, AI overview",informational,Organic
d2 blade steel,49,49,260,5,2.32,https://www.shieldon.net/exploring-d2-steel-knives-from-material-to-performance/,0,0,0.00,0.4,4440000,"[100,66,54,54,54,43,66,66,54,54,54,54]",2026-02-08,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
5cr15mov steel,49,51,320,0,0.00,https://www.shieldon.net/product_categories/5cr15mov/,0,0,0.00,0.13,370000,"[81,81,81,66,66,66,54,66,66,54,81,81]",2026-03-29,"Image pack, Sitelinks, Video, Related searches, AI overview",informational,Organic
washington dc knife laws,49,49,210,12,0.00,https://www.shieldon.net/virginia-knife-law-guide-a-comprehensive-look-at-carrying-and-using-pocket-knives/,0,0,0.00,0,4860000,"[65,81,100,81,81,43,81,81,65,53,53,53]",2026-03-19,"Sitelinks, Video, Related searches, AI overview",informational,Organic
d2 steel for knife,49,49,70,3,0.72,https://www.shieldon.net/exploring-d2-steel-knives-from-material-to-performance/,0,0,0.00,0.93,3140000,"[5,5,0,0,0,0,0,3,8,10,10,16]",2026-02-01,"Sitelinks, Video, Video Carousel, People also ask, Related searches, Discussions and forums",informational,Organic
balisong laws,49,49,260,10,0.00,https://www.shieldon.net/are-butterfly-knives-illegal-unveiling-the-blades-legal-entanglements/,0,0,0.00,0.01,214,"[35,23,100,100,100,82,82,53,28,43,23,66]",2026-03-14,"Sitelinks, Video, Video Carousel, Related searches, AI overview",informational,Organic
is it illegal to have a pocket knife,49,49,50,24,0.00,https://www.shieldon.net/comprehensive-guide-to-pocket-knife-laws-in-every-us-state/,0,0,0.00,0,59500000,"[0,9,6,9,9,12,12,9,5,2,1,1]",2026-02-04,"Sitelinks, Video, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
how to fold a pocket knife,49,49,140,23,0.00,https://www.shieldon.net/folding-knife-101-everything-you-need-to-know/,0,0,0.00,0,14500000,"[53,34,28,34,43,43,43,43,53,34,34,34]",2026-02-23,"Sitelinks, Video, People also ask, Related searches, Short videos, AI overview",informational,Organic
clip on pocket,49,49,90,13,0.45,https://www.shieldon.net/choosing-the-perfect-pocket-clip-for-your-knife-a-blend-of-functionality-durability-and-style/,0,0,0.00,0.6,159000000,"[35,50,35,50,64,78,78,64,50,50,50,64]",2026-03-03,"Image pack, Sitelinks, Video, Image, Video Carousel, Popular products, Related searches",commercial,Organic
are switchblade knives legal in california,50,50,70,7,0.00,https://www.shieldon.net/understanding-california-knife-laws-a-simple-guide-to-carrying-straight-and-folding-knives/,0,0,0.00,0,228000,"[100,18,18,100,63,81,100,100,45,63,81,81]",2026-02-07,"Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
best outdoorsman knives,50,50,70,15,0.94,https://www.shieldon.net/shieldon-top-10-best-fixed-blade-knives-for-bushcraft-outdoor-survival/,0,0,0.00,1,0,"[0,29,10,22,43,66,0,0,0,0,4,0]",2026-03-08,"Sitelinks, Video, Image, Video Carousel, Related searches, AI overview",commercial,Organic
what size knife is legal to carry in california,50,50,590,19,0.00,https://www.shieldon.net/understanding-california-knife-laws-a-simple-guide-to-carrying-straight-and-folding-knives/,0,0,0.00,0,5620000,"[55,55,45,45,36,45,45,45,45,45,45,55]",2026-02-20,"Sitelinks, Video, People also ask, Related searches, Short videos, AI overview",informational,Organic
knife laws in japan,50,50,50,14,0.00,https://www.shieldon.net/regulations-on-folding-knives-in-asian-countries/,0,0,0.00,0,9450000,"[9,9,9,9,9,9,9,9,9,42,100,42]",2026-02-21,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
is d2 steel good,50,50,590,5,0.00,https://www.shieldon.net/exploring-d2-steel-knives-from-material-to-performance/,0,0,0.00,0,22800000,"[81,67,67,67,54,54,67,67,54,54,67,54]",2026-02-01,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
dangerous knives,50,50,50,37,0.00,https://www.shieldon.net/a-comprehensive-guide-to-the-worlds-most-lethal-blades/,0,0,0.00,0,43000000,"[14,8,4,22,8,10,18,6,8,8,6,10]",2026-03-19,"Video, Video Carousel, Related searches, Short videos, AI overview",informational,Organic
is d2 steel good for knife,50,50,50,0,0.00,https://www.shieldon.net/ar-rpm9-or-d2-a-guide-to-choosing-the-best-steel-for-your-knife/,0,0,0.00,0.04,2900000,"[14,14,14,14,14,14,14,14,14,100,78,100]",2026-03-19,"Sitelinks, Video, Video Carousel, Related searches, Short videos, AI overview",informational,Organic
are pocket knives legal in san diego,50,50,40,0,0.00,https://www.shieldon.net/understanding-california-knife-laws-a-simple-guide-to-carrying-straight-and-folding-knives/,0,0,0.00,0,161000,"[28,71,71,100,71,14]",2026-03-02,"Sitelinks, AI overview",informational,Organic
sk5 steel,50,89,590,2,0.97,https://www.shieldon.net/product_categories/sk5/,0,0,0.00,0.06,219,"[72,72,72,72,59,59,59,59,48,48,59,72]",2026-03-29,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches, AI overview",informational,Organic
s35vn vs m390,50,50,140,2,0.00,https://www.shieldon.net/s90v-vs-m390-steel-knives-which-one-is-the-sharpest/,0,0,0.00,0.02,499000,"[34,43,34,43,43,53,43,53,53,43,43,65]",2026-02-20,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",commercial,Organic
floral knife,50,50,1300,7,0.53,https://www.shieldon.net/product_categories/floral-knife/,0,0,0.00,0.24,39700000,"[16,20,20,20,24,36,10,8,100,100,52,44]",2026-02-02,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches",informational,Organic
legal knife blade length texas,50,50,110,17,0.00,https://www.shieldon.net/the-texas-gravity-knife-guide-legality-and-risk/,0,0,0.00,0,128,"[43,34,28,28,12,100,34,34,65,21,15,21]",2026-03-20,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
n690co knife steel,50,50,50,10,0.83,https://www.shieldon.net/n690-bohler-steel-the-practical-choice-for-your-knives/,0,0,0.00,0.6,249000,"[18,100,18,18,18,18,100,18,18,100,100,0]",2026-02-23,"Sitelinks, Video, Image, People also ask, Related searches, AI overview",informational,Organic
spearpoint knives,50,50,170,4,0.59,https://www.shieldon.net/product_categories/spear-point/,0,0,0.00,0.86,837000,"[29,19,12,15,23,54,23,36,23,23,23,23]",2026-02-03,"Image pack, Video, People also ask, Related searches, AI overview",informational,Organic
butterfly knife legality california,50,50,70,14,0.00,https://www.shieldon.net/understanding-california-knife-laws-a-simple-guide-to-carrying-straight-and-folding-knives/,0,0,0.00,0.33,588000,"[18,100,100,18,18,100,100,18,18,18,18,100]",2026-02-03,"Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
d2 blade steel,50,50,260,5,2.32,https://www.shieldon.net/exploring-d2-steel-knives-from-material-to-performance/,0,0,0.00,0.4,4440000,"[100,66,54,54,54,43,66,66,54,54,54,54]",2026-02-08,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
curve butterfly knife,50,50,110,11,0.00,https://www.shieldon.net/product/oem-edc-butterfly-knife-stainless-steel-silver-color-large-size-colorful-jld-c-28c/,0,0,0.00,0,797000,"[34,34,34,15,34,53,53,65,26,42,53,100]",2026-02-19,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
laws on knives in texas,50,50,720,12,0.00,https://www.shieldon.net/the-texas-gravity-knife-guide-legality-and-risk/,0,0,0.00,0.01,1410000,"[55,10,45,81,100,55,55,10,10,30,36,45]",2026-01-29,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
ca knife carry laws,50,50,110,20,0.00,https://www.shieldon.net/understanding-california-knife-laws-a-simple-guide-to-carrying-straight-and-folding-knives/,0,0,0.00,0,5070000,"[34,21,28,43,28,28,34,34,28,34,28,34]",2026-03-14,"Sitelinks, Video, Video Carousel, Related searches, Short videos, AI overview",informational,Organic
9cr18mov,50,50,720,13,0.00,https://www.shieldon.net/product_categories/9cr18mov/,0,0,0.00,0.1,410000,"[37,37,37,31,31,37,46,37,31,25,31,37]",2026-03-24,"Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
what knives are legal in california,50,50,140,14,0.00,https://www.shieldon.net/understanding-california-knife-laws-a-simple-guide-to-carrying-straight-and-folding-knives/,0,0,0.00,0,14800000,"[100,34,42,42,42,53,53,42,42,53,53,53]",2026-02-21,"Sitelinks, Video, People also ask, Related searches, Short videos, AI overview",informational,Organic
are pocket knives illegal in california,50,50,50,8,0.00,https://www.shieldon.net/understanding-california-knife-laws-a-simple-guide-to-carrying-straight-and-folding-knives/,0,0,0.00,0.33,1210000,"[1,1,1,1,2,1,8,8,3,3,3,3]",2026-02-26,"Sitelinks, Video, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
fixed blade knife laws california,50,50,210,2,0.00,https://www.shieldon.net/understanding-california-knife-laws-a-simple-guide-to-carrying-straight-and-folding-knives/,0,0,0.00,0,227,"[100,81,81,43,81,53,81,43,34,43,53,53]",2026-03-08,"Image pack, Sitelinks, Video, Related searches, AI overview",informational,Organic
electrician knife,50,50,590,8,0.44,https://www.shieldon.net/product_categories/electrician-knife/,0,0,0.00,1,211,"[45,45,45,30,36,36,45,100,36,45,55,45]",2026-03-24,"Sitelinks, Video, Image, People also ask, Popular products, Related searches",commercial,Organic
is d2 steel stainless,50,50,90,2,0.00,https://www.shieldon.net/exploring-d2-steel-knives-from-material-to-performance/,0,0,0.00,0,14100000,"[64,52,64,41,52,52,64,64,64,52,41,52]",2026-02-12,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
is it illegal to carry a knife in texas,50,50,70,5,0.00,https://www.shieldon.net/the-texas-gravity-knife-guide-legality-and-risk/,0,0,0.00,0,2990000,"[52,9,9,100,52,42,23,33,33,42,33,19]",2026-03-08,"Sitelinks, Video, Related searches, AI overview",informational,Organic
how to dispose of old knives,51,51,390,14,0.15,https://www.shieldon.net/how-to-dispose-old-knives-the-right-way/,0,0,0.00,0.02,66400000,"[100,81,54,66,44,66,66,81,66,54,35,81]",2026-01-29,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
are otf knives legal in oregon,51,51,110,5,0.00,https://www.shieldon.net/state-by-state-guide-to-otf-automatic-knife-laws-and-restrictions/,0,0,0.00,0.33,11400,"[52,33,33,33,100,42,52,52,42,52,52,52]",2026-02-17,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
7cr17 steel,51,51,170,1,0.00,https://www.shieldon.net/product_categories/7cr17mov/,0,0,0.00,0.22,215000,"[65,53,53,43,65,53,65,65,53,53,65,65]",2026-03-23,"Image pack, Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
what is a tang on a knife,51,51,260,13,0.00,https://www.shieldon.net/a-guide-on-knife-tang-types/,0,0,0.00,0,29300000,"[53,53,53,66,43,53,43,66,66,100,82,66]",2026-03-26,"Image pack, Sitelinks, Video, Video Carousel, Related searches, Short videos, AI overview",informational,Organic
d2 knife steel,51,51,170,5,0.00,https://www.shieldon.net/exploring-d2-steel-knives-from-material-to-performance/,0,0,0.00,0,2860000,"[4,4,2,35,6,4,43,54,66,66,66,81]",2026-02-11,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
cpm magnacut steel,51,51,260,7,0.67,https://www.shieldon.net/how-cpm-magnacut-steel-elevates-everyday-folding-knives/,0,0,0.00,0.87,923000,"[28,23,28,23,28,23,44,44,44,66,66,100]",2026-03-15,"Image pack, Sitelinks, Video, Related searches, AI overview",informational,Organic
butterfly knife laws,51,51,260,6,0.00,https://www.shieldon.net/are-butterfly-knives-illegal-unveiling-the-blades-legal-entanglements/,0,0,0.00,0.01,2300000,"[36,23,29,29,23,44,36,44,15,29,54,29]",2026-03-04,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
best knives for everyday use,51,51,40,18,0.75,https://www.shieldon.net/the-ultimate-selection-of-the-best-everyday-carry-knife-brands/,0,0,0.00,1,50200000,"[11,17,11,11,23,29,11,11,11,17,29,82]",2026-03-19,"Sitelinks, Video, Video Carousel, Related searches, Discussions and forums, AI overview",commercial,Organic
pocket knife law california,51,25,50,20,0.37,https://www.shieldon.net/understanding-california-knife-laws-a-simple-guide-to-carrying-straight-and-folding-knives/,0,0,0.00,0.26,5210000,"[17,0,0,100,0,0,2,2,7,2,5,5]",2026-03-29,"Sitelinks, Video, Image, People also ask, Related searches, AI overview",informational,Organic
shieldon scythe,51,51,70,0,0.46,https://www.shieldon.net/shieldon-pocket-knife/,0,0,0.00,0.14,144000,"[18,14,10,14,14,8,10,10,14,14,14,8]",2026-02-21,"Image pack, Video, Image, Video Carousel, Related searches",informational,Organic
texas knife carry laws,51,51,260,15,0.00,https://www.shieldon.net/the-texas-gravity-knife-guide-legality-and-risk/,0,0,0.00,0,3350000,"[43,100,22,29,81,66,35,18,22,81,100,22]",2026-02-22,"Image pack, Video, People also ask, Related searches, AI overview",informational,Organic
what is considered concealed carry knife,51,51,50,9,0.00,https://www.shieldon.net/understanding-california-knife-laws-a-simple-guide-to-carrying-straight-and-folding-knives/,0,0,0.00,0.33,9190000,"[64,11,11,11,64,64,11,11,23,17,11,11]",2026-02-02,"Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
how to open a pocket knife,51,51,210,5,0.00,https://www.shieldon.net/a-complete-guide-to-pocket-knife-opening-mechanisms/,0,0,0.00,0,45600000,"[66,53,43,53,43,43,66,100,66,43,66,53]",2026-02-15,"Video, Video Carousel, People also ask, Related searches, Short videos, Discussions and forums, AI overview",informational,Organic
what are the best pocket knife brands,51,51,50,,0.00,https://www.shieldon.net/top-10-folding-pocket-knife-brands-and-classic-styles/,0,0,0.00,0,0,"[81,27,9,9,45,36,63,63,9,63,63,100]",2026-03-09,"Sitelinks, Video, Video Carousel, Related searches, Discussions and forums, AI overview",commercial,Organic
hollow grinding machine,51,51,40,2,0.00,https://www.shieldon.net/product_categories/hollow-grind/,0,0,0.00,0.5,0,"[18,18,18,18,18,18,18,100,100,18,18,18]",2026-03-13,"Image pack, Sitelinks, Video, Video Carousel, Related searches","informational, transactional",Organic
whats a pocket knife,51,51,50,13,0.00,https://www.shieldon.net/common-pocket-knife-faqs/,0,0,0.00,0.1,37200000,"[14,14,14,14,14,14,14,14,14,78,100,78]",2026-02-22,"Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
baton a knife,51,51,90,21,0.45,https://www.shieldon.net/what-is-batoning-introducing-how-to-chop-wood-with-a-knife-and-recommended-knives/,0,0,0.00,0.91,6810000,"[0,0,35,11,35,35,35,18,23,0,0,0]",2026-02-28,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches, Short videos","commercial, informational",Organic
best batoning knife,51,51,70,9,0.47,https://www.shieldon.net/11-recommended-bushcraft-knives-from-batoning-to-cooking-with-one/,0,0,0.00,0.99,0,"[52,42,33,42,33,33,33,52,33,33,42,14]",2026-03-06,"Sitelinks, Video, Video Carousel, Related searches, Discussions and forums",commercial,Organic
ax vs hatchet,51,51,1000,9,0.03,https://www.shieldon.net/what-is-the-difference-between-an-ax-and-a-hatchet-which-one-do-you-choose-heavy-users-teach-you-in-an-easy-to-understand-manner/,0,0,0.00,0.09,2260000,"[81,55,81,81,62,55,62,62,55,81,100,81]",2026-02-04,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview","commercial, informational",Organic
what states are gravity knives illegal,51,51,70,22,0.00,https://www.shieldon.net/the-texas-gravity-knife-guide-legality-and-risk/,0,0,0.00,0,701000,"[14,10,22,29,18,14,14,22,10,14,10,14]",2026-03-08,"Image pack, Video, Video Carousel, Related searches, AI overview",informational,Organic
knife laws in california,51,51,1000,16,0.51,https://www.shieldon.net/understanding-california-knife-laws-a-simple-guide-to-carrying-straight-and-folding-knives/,0,0,0.00,0.22,11700000,"[55,44,65,34,13,34,65,34,65,20,11,8]",2026-02-27,"Sitelinks, Video, Image, People also ask, Related searches, Short videos, AI overview",informational,Organic
8cr steel,51,51,40,5,0.00,https://www.shieldon.net/unlocking-the-secrets-of-8cr13mov-steel-a-comprehensive-guide-and-review/,0,0,0.00,0.33,556000,"[63,81,45,36,27,45,18,18,18,27,18,45]",2026-02-08,"Image pack, Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
is it illegal to carry a pocket knife in california,51,51,70,17,0.00,https://www.shieldon.net/understanding-california-knife-laws-a-simple-guide-to-carrying-straight-and-folding-knives/,0,0,0.00,0,4640000,"[52,52,0,42,52,0,66,14,4,33,80,33]",2026-02-25,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
spearpoint knife,51,51,50,4,0.00,https://www.shieldon.net/product_categories/spear-point/,0,0,0.00,0,1070000,"[77,22,33,55,44,77,33,55,55,55,55,33]",2026-02-25,"Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
what is edc flashlight,51,51,320,34,0.50,https://www.shieldon.net/tactical-vs-edc-which-flashlight-suits-your-needs-best/,0,0,0.00,0.87,4890000,"[54,66,36,36,29,36,36,44,44,44,44,100]",2026-02-19,"Sitelinks, Video, Featured snippet, Video Carousel, People also ask, Popular products, Related searches","commercial, informational",Organic
cpm-magnacut,51,51,210,15,0.99,https://www.shieldon.net/how-cpm-magnacut-steel-elevates-everyday-folding-knives/,0,0,0.00,0.9,0,"[9,7,7,7,7,11,7,9,11,72,17,88]",2026-03-15,"Sitelinks, Video, Related searches, AI overview",informational,Organic
texas knife laws length,51,51,140,18,0.00,https://www.shieldon.net/the-texas-gravity-knife-guide-legality-and-risk/,0,0,0.00,0,2940000,"[35,28,12,53,53,66,17,28,53,43,12,10]",2026-03-24,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
what size of knife is legal to carry,51,51,140,25,0.00,https://www.shieldon.net/understanding-california-knife-laws-a-simple-guide-to-carrying-straight-and-folding-knives/,0,0,0.00,0,25900000,"[100,82,64,82,100,100,82,82,82,100,82,82]",2026-02-21,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
