Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
vg 10 steel kitchen knives,13,13,40,5,1.01,https://www.koiknives.com/blogs/japanese-knives/what-makes-vg10-steel-ideal-for-knife-making,0,0,0.00,0.15,1320000,"[14,14,14,14,14,14,14,14,78,14,14,100]",2026-03-26,"Sitelinks, Video, Image, Popular products, Related searches, Discussions and forums",commercial,Organic
carbon vs stainless,13,13,210,6,0.76,https://www.koiknives.com/blogs/japanese-knives/stainless-steel-vs-carbon-steel,0,0,0.00,0.28,53400000,"[8,10,1,5,4,62,5,6,6,16,8,5]",2026-03-27,"Sitelinks, Video, Video Carousel, People also ask, Related searches, Short videos, AI overview","commercial, informational",Organic
chef knife definition,13,13,390,24,0.22,https://www.koiknives.com/blogs/australian-kitchen/history-of-the-chefs-knife,0,0,0.00,0.06,8550000,"[16,20,5,24,8,10,4,3,13,55,100,24]",2026-02-19,"Image pack, Video, People also ask, Related searches, See results about, AI overview",informational,Organic
sharpness rating,13,13,140,0,0.00,https://www.koiknives.com/blogs/japanese-knives/understanding-rockwell-hardness-in-knives,0,0,0.00,0.11,12600000,"[34,43,34,43,12,100,43,21,65,53,21,21]",2026-03-14,"Image pack, Video, Video Carousel, Related searches, AI overview",informational,Organic
what is a pocket knife,13,13,110,13,0.00,https://www.koiknives.com/blogs/japanese-knives/top-10-uses-for-your-pocket-knife-around-the-home-or-campsite,0,0,0.00,0.1,89300000,"[64,78,78,78,64,78,50,64,100,100,78,100]",2026-02-24,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Popular products, Related searches, AI overview",informational,Organic
is vg10 a good knife steel,13,13,40,8,0.00,https://www.koiknives.com/blogs/japanese-knives/what-makes-vg10-steel-ideal-for-knife-making,0,0,0.00,0.25,1800000,"[18,100,100,18,18,18,18,18,18,18,18,18]",2026-02-03,"Sitelinks, Video, Video Carousel, People also ask, Related searches, Short videos, Discussions and forums, AI overview",informational,Organic
crimson chat bird,13,13,40,22,0.00,https://www.koiknives.com/blogs/bird-guide/crimson-chat,0,0,0.00,0.01,4370000,"[29,64,11,11,11,64,11,11,11,11,11,11]",2026-02-11,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
when were knives invented,13,13,140,10,0.00,https://www.koiknives.com/blogs/japanese-knives/from-flint-to-steel-the-evolution-of-the-chefs-knife,0,0,0.00,0,8290000,"[28,35,28,43,35,43,28,35,43,43,35,35]",2026-02-23,"Video, People also ask, Related searches, AI overview",informational,Organic
wombat australia,13,13,1000,62,0.00,https://www.koiknives.com/blogs/australian-outback-animals/the-wombat-australias-remarkable-burrowing-marsupial,1,0.02,0.00,0.01,9870000,"[7,1,1,100,10,0,2,0,3,1,5,3]",2026-03-02,"Knowledge panel, Video, Image, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
best stainless swedish steel,13,13,390,2,0.00,https://www.koiknives.com/blogs/knife-steel-blades/swedish-knives-what-steel-is-the-best,0,0,0.00,0,9100000,"[100,0,0,0,0,0]",2026-03-04,"Sitelinks, Video, Image, People also ask, Popular products, Related searches, AI overview",commercial,Organic
3 piece japanese knife set,13,13,30,11,1.13,https://www.koiknives.com/collections/3-knife-set,0,0,0.00,1,69100000,"[27,18,18,18,18,36,27,18,18,18,18,36]",2026-02-16,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches",commercial,Organic
australian ibis species,13,13,390,38,0.00,https://www.koiknives.com/blogs/oz-pocket-knives-the-aviary-almanac/the-australian-white-ibis-a-comprehensive-overview,1,0.02,0.00,0,0,"[13,76,13,2,13,76,8,45,36,55,8,8]",2026-03-13,"Knowledge panel, Sitelinks, Video, Image, Related searches, Short videos",informational,Organic
outback animals in australia,13,13,720,36,0.46,https://www.koiknives.com/blogs/australian-outback-animals,1,0.02,0.00,0.02,4450000,"[11,7,4,31,84,100,31,8,31,46,52,52]",2026-02-12,"Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
australian kookaburra,13,13,210,37,0.90,https://www.koiknives.com/blogs/oz-pocket-knives-the-aviary-almanac/kookaburra-australias-laughing-iconic-bush-comedian,0,0,0.00,0.05,0,"[15,23,35,28,35,100,28,28,28,66,15,18]",2026-03-05,"Knowledge panel, Sitelinks, Video, Image, Video Carousel, Related searches, Short videos","informational, transactional",Organic
nakiri knife vs chef knife,13,13,90,0,0.39,https://www.koiknives.com/blogs/japanese-knives/santoku-vs-nakiri-knives-which-one-is-right-for-you,0,0,0.00,1,1530000,"[52,33,33,23,23,14,33,42,66,52,80,100]",2026-03-28,"Image pack, Sitelinks, Video, Video Carousel, Related searches, AI overview","commercial, informational",Organic
carbon knives vs stainless,13,13,260,11,0.42,https://www.koiknives.com/blogs/japanese-knives/stainless-steel-vs-carbon-steel,0,0,0.00,0.4,19800000,"[66,28,44,18,23,54,54,23,23,54,81,81]",2026-02-02,"Sitelinks, Video, Video Carousel, People also ask, Related searches, Discussions and forums, AI overview","commercial, informational",Organic
naniwa professional stone,13,13,30,3,0.76,https://www.koiknives.com/products/naniwa-professional-sharpening-stone-1000-grit,0,0,0.00,1,710000,"[63,36,18,18,18,18,18,18,18,18,18,18]",2026-02-27,"Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches",commercial,Organic
knives nyc,13,13,90,31,0.00,https://www.koiknives.com/blogs/australian-pocket-knives/the-top-five-pocket-knives-in-new-york-city,0,0,0.00,0.03,23900000,"[53,34,26,34,15,80,26,19,42,26,26,42]",2026-03-03,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
do goannas bite,14,14,40,26,0.00,https://www.koiknives.com/blogs/australian-outback-animals/the-goanna-a-comprehensive-guide-to-australias-iconic-monitor-lizards,0,0,0.00,0.33,16000,"[64,14,14,14,78,14,14,100,0,14,14,14]",2026-02-21,"Image pack, Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
high carbon stainless steel kitchen knives,14,14,390,23,0.98,https://www.koiknives.com/blogs/japanese-knives/high-carbon-vs-stainless-steel-understanding-the-properties,0,0,0.00,0.06,6210000,"[1,6,1,6,1,6,100,45,30,36,16,81]",2026-03-05,"Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches, AI overview",commercial,Organic
4116 stainless steel,14,14,140,4,0.00,https://www.koiknives.com/blogs/knife-steel-makers/x50crmov15-or-1-4116-steel-has-excellent-knife-making-qualities,0,0,0.00,0.01,1850000,"[82,82,52,64,52,64,52,64,82,82,100,100]",2026-02-02,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
is d2 steel good,14,14,590,5,0.00,https://www.koiknives.com/blogs/japanese-knives/the-ultimate-guide-to-d2-steel-knives-from-composition-to-performance,0,0,0.00,0,22800000,"[81,67,67,67,54,54,67,67,54,54,67,54]",2026-02-01,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
japanese knife for sashimi,14,14,40,10,0.00,https://www.koiknives.com/blogs/japanese-knives/sushi-and-sashimi-knives,0,0,0.00,0.3,0,"[3,1,1,1,1,1,5,8,1,1,1,10]",2026-03-09,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Discussions and forums",commercial,Organic
knife legal in nyc,14,14,140,10,0.00,https://www.koiknives.com/blogs/australian-pocket-knives/the-top-five-pocket-knives-in-new-york-city,0,0,0.00,0,0,"[0,0,0,100,0,0,0,0,0,1,0,1]",2026-03-06,"Sitelinks, Video, Related searches, AI overview",informational,Organic
german steel,14,14,210,3,1.17,https://www.koiknives.com/blogs/knife-steel-blades/german-knives-what-steel-is-used,0,0,0.00,0.3,255000000,"[44,28,35,35,35,35,28,28,23,28,28,35]",2026-02-03,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, Things to know, AI overview",informational,Organic
aogami knives,14,14,70,5,0.81,https://www.koiknives.com/blogs/japanese-knives/aogami-blue-steel-the-ultimate-choice-for-high-performance-knives,0,0,0.00,1,607000,"[7,50,0,50,50,21,28,50,78,35,78,100]",2026-02-02,"Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches",commercial,Organic
knives san diego,14,14,70,27,0.00,https://www.koiknives.com/blogs/australian-pocket-knives/top-five-pocket-knives-in-san-diego,0,0,0.00,0.58,4500000,"[0,0,41,29,41,29,64,5,64,52,41,64]",2026-02-27,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",commercial,Organic
what does a lyrebird eat,14,14,40,27,0.00,https://www.koiknives.com/blogs/bird-guide/superb-lyrebird,0,0,0.00,0.33,63300,"[28,100,14,78,50,28,0,14,0,14,14,14]",2026-02-28,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
types of japanese knives,14,14,1000,12,0.30,https://www.koiknives.com/blogs/japanese-knives/different-types-of-japanese-knives,1,0.02,0.00,1,12300000,"[79,54,24,36,66,41,41,30,41,24,30,41]",2026-02-28,"Image pack, Sitelinks, Video, Image, People also ask, Related searches, AI overview",informational,Organic
spiny echidna,14,14,590,46,0.82,https://www.koiknives.com/blogs/australian-outback-animals/the-echidna-australias-remarkable-spiny-anteater,0,0,0.00,0,0,"[8,8,79,8,10,36,54,36,8,16,30,20]",2026-03-13,"Knowledge panel, Sitelinks, Video, Image, Video Carousel, Related searches, Short videos","informational, transactional",Organic
what is a cleaver knife used for,14,14,320,13,0.24,https://www.koiknives.com/blogs/western-knife-guide/the-cleaver-knife-a-comprehensive-guide,0,0,0.00,0.27,4230000,"[100,54,35,43,66,35,29,43,54,100,81,100]",2026-02-17,"Video, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
australian rainbow lorikeet,14,14,110,17,0.00,https://www.koiknives.com/blogs/oz-pocket-knives-the-aviary-almanac/the-lorikeet-natures-rainbow-parrot,0,0,0.00,0,0,"[12,10,10,23,15,10,15,12,12,12,12,15]",2026-03-16,"Knowledge panel, Image pack, Sitelinks, Video, Image, Video Carousel, Related searches","informational, transactional",Organic
aus10 vs d2,14,14,70,8,0.00,https://www.koiknives.com/blogs/japanese-knives/aus10-an-all-purpose-metal-in-knife-making,0,0,0.00,0.33,101,"[78,14,78,14,14,14,14,78,14,78,14,100]",2026-03-06,"Image pack, Sitelinks, Video, Related searches, AI overview","commercial, informational",Organic
multicoloured parrot,14,14,70,17,0.00,https://www.koiknives.com/blogs/oz-pocket-knives-the-aviary-almanac/the-lorikeet-natures-rainbow-parrot,0,0,0.00,0.06,0,"[100,77,55,77,100,77,44,55,77,100,77,100]",2026-03-17,"Sitelinks, Video, Image, Video Carousel, Related searches, Discussions and forums, AI overview",informational,Organic
hollow ground definition,14,14,70,23,0.00,https://www.koiknives.com/blogs/japanese-knives/knife-edge-grinds-understanding-the-different-types-of-edge-grinds-used-on-knife-blades,0,0,0.00,0,6880000,"[50,50,50,35,78,50,35,50,35,64,50,35]",2026-02-07,"Image pack, Sitelinks, Video, People also ask, Related searches, See results about, AI overview",informational,Organic
kangaroo distribution australia,14,14,50,44,0.00,https://www.koiknives.com/blogs/australian-outback-animals/kangaroo-australias-icon-of-the-outback,0,0,0.00,0,919000,"[11,82,0,11,100,11,23,64,0,64,11,0]",2026-02-09,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
gentlemen knife,14,14,70,4,0.74,https://www.koiknives.com/blogs/pocket-knives/the-ultimate-gentlemans-pocket-knife-a-comprehensive-guide,0,0,0.00,1,10000000,"[33,100,14,19,19,19,19,100,14,42,33,42]",2026-02-27,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches",commercial,Organic
cleaver use,14,14,70,22,0.00,https://www.koiknives.com/blogs/western-knife-guide/the-cleaver-knife-a-comprehensive-guide,0,0,0.00,0.07,17400000,"[11,11,23,64,100,11,11,11,11,64,64,23]",2026-02-15,"Sitelinks, Video, Featured snippet, Video Carousel, People also ask, Related searches, Short videos",informational,Organic
rare lorikeet species,14,14,90,16,0.00,https://www.koiknives.com/blogs/oz-pocket-knives-the-aviary-almanac/the-lorikeet-natures-rainbow-parrot,0,0,0.00,0,180000,"[18,100,18,100,100,100,100,45,63,63,100,63]",2026-02-06,"Image pack, Video, Image, Video Carousel, People also ask, Related searches, AI overview","informational, transactional",Organic
gentlemen knives,14,14,30,3,0.74,https://www.koiknives.com/blogs/pocket-knives/the-ultimate-gentlemans-pocket-knife-a-comprehensive-guide,0,0,0.00,1,2520000,"[12,23,10,5,7,2,7,2,2,2,2,10]",2026-02-23,"Sitelinks, Video, Related searches",commercial,Organic
boxes for knives,14,14,320,1,0.62,https://www.koiknives.com/products/the-knife-box,0,0,0.00,1,0,"[43,81,81,35,43,66,54,81,81,66,81,100]",2026-03-13,"Image pack, Video, Image, Video Carousel, Popular products, Related searches",commercial,Organic
why do cleavers have holes,14,14,40,3,0.00,https://www.koiknives.com/blogs/japanese-knives/meat-cleaver-faqs,0,0,0.00,0.02,209000,"[26,26,34,26,15,7,15,7,7,7,7,7]",2026-03-09,"Sitelinks, Video, Video Carousel, Related searches, Short videos, Discussions and forums, AI overview",informational,Organic
australian kookaburra bird,14,14,40,35,0.90,https://www.koiknives.com/blogs/oz-pocket-knives-the-aviary-almanac/kookaburra-australias-laughing-iconic-bush-comedian,0,0,0.00,0.05,1370000,"[0,14,0,0,0,23,100,0,52,0,0,0]",2026-02-26,"Knowledge panel, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, Short videos, Things to know","informational, transactional",Organic
blue wren australia,14,14,110,31,0.00,https://www.koiknives.com/blogs/bird-guide/the-blue-wren,0,0,0.00,0.14,0,"[64,64,64,64,64,64,82,64,64,52,64,64]",2026-03-15,"Knowledge panel, Sitelinks, Video, Image, Video Carousel, Related searches, Short videos",informational,Organic
what is g10 material made of,14,14,110,10,0.00,https://www.koiknives.com/blogs/japanese-knives/g10-vs-other-handle-materials-advantages-and-disadvantages,0,0,0.00,0,167,"[65,34,34,34,43,100,12,21,21,34,15,21]",2026-03-29,"Sitelinks, Video, Related searches, AI overview",informational,Organic
what's a meat cleaver,14,16,110,,0.00,https://www.koiknives.com/blogs/japanese-knives/meat-cleaver-faqs,0,0,0.00,0.72,8060000,"[5,28,0,100,43,23,82,35,12,17,0,5]",2026-03-29,"Sitelinks, Video, Video Carousel, Related searches, Short videos, Discussions and forums, AI overview",informational,Organic
how to sharpen knife with whetstone,14,14,720,29,0.03,https://www.koiknives.com/blogs/knife-sharpening/knife-sharpening-with-a-whetstone,1,0.02,0.00,0.28,1200000,"[45,30,100,24,76,100,20,55,8,36,20,100]",2026-02-24,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, Short videos",informational,Organic
boc ho,14,14,590,19,0.00,https://www.koiknives.com/blogs/japanese-bunka-know-how/bunka-bocho-cutting-techniques,0,0,0.00,0.85,20900000,"[16,7,13,54,24,36,36,7,24,36,24,0]",2026-02-10,"Image pack, Sitelinks, Video, Image, People also ask, Popular products, Related searches, AI overview",commercial,Organic
hrc 60,14,14,70,,0.61,https://www.koiknives.com/blogs/japanese-knives/understanding-rockwell-hardness-in-knives,0,0,0.00,0.09,27200000,"[52,100,29,29,5,17,23,52,29,29,41,41]",2026-02-03,"Image pack, Sitelinks, Video Carousel, People also ask, Related searches, AI overview","informational, navigational",Organic
is it bad luck to close someone else's knife,14,14,50,12,0.00,https://www.koiknives.com/blogs/japanese-knives/cutting-through-the-mystery-13-knife-superstitions-you-need-to-know,0,0,0.00,0,23800000,"[71,57,71,42,42,71,71,71,71,71,71,71]",2026-02-02,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
naniwa professional 400,14,14,30,5,0.75,https://www.koiknives.com/products/naniwa-professional-sharpening-stone-400-grit,0,0,0.00,1,501000,"[9,52,9,9,9,9,9,9,9,9,9,9]",2026-01-15,"Knowledge panel, Sitelinks, Video, Image, Video Carousel, Related searches","informational, transactional",Organic
stainless steel vs high carbon steel,14,14,140,16,0.71,https://www.koiknives.com/blogs/japanese-knives/high-carbon-vs-stainless-steel-understanding-the-properties,0,0,0.00,0.12,144,"[2,3,2,2,1,2,2,2,2,2,2,2]",2026-03-27,"Sitelinks, Video, People also ask, Related searches, Short videos, Discussions and forums, AI overview","commercial, informational",Organic
high carbon blade,14,14,90,4,0.81,https://www.koiknives.com/blogs/japanese-knives/high-carbon-vs-stainless-steel-understanding-the-properties,0,0,0.00,1,53200000,"[100,42,33,23,23,42,33,33,33,52,42,33]",2026-02-04,"Sitelinks, Image, Video Carousel, People also ask, Popular products, Related searches, AI overview",commercial,Organic
maned goose,14,14,70,12,0.00,https://www.koiknives.com/blogs/oz-pocket-knives-the-aviary-almanac/the-australian-wood-duck-a-complete-guide,0,0,0.00,0.33,0,"[43,53,65,34,21,6,6,6,6,6,6,6]",2026-03-08,"Knowledge panel, Video, Image, Video Carousel, Related searches, Short videos","informational, transactional",Organic
tanto style blade,14,14,110,16,0.00,https://www.koiknives.com/blogs/japanese-knives/tanto-vs-reverse-tanto-knife-which-one-do-you-need,0,0,0.00,0.86,27900000,"[100,78,64,78,64,78,64,64,78,64,64,64]",2026-02-27,"Image pack, Sitelinks, Video, Image, People also ask, Related searches, AI overview",informational,Organic
murrumbidgee river australia,14,14,140,13,0.00,https://www.koiknives.com/blogs/iconic-river-knives/the-murrumbidgee-river-lifeblood-of-southern-new-south-wales,0,0,0.00,0,525000,"[53,42,53,42,100,80,42,42,53,53,80,53]",2026-02-12,"Knowledge panel, Video, Image, Video Carousel, People also ask, Related searches, AI overview","informational, transactional",Organic
set of whetstones,14,14,40,13,0.83,https://www.koiknives.com/products/whetstone-set,0,0,0.00,1,0,"[0,0,0,0,0,0,0,0,0,0,100,0]",2026-03-10,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches",commercial,Organic
rainbow lorikeet habitat,14,14,70,20,0.00,https://www.koiknives.com/blogs/oz-pocket-knives-the-aviary-almanac/the-lorikeet-natures-rainbow-parrot,0,0,0.00,0,0,"[29,11,41,29,52,100,41,29,41,52,29,29]",2026-03-10,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches, AI overview",informational,Organic
hon deba knife,14,14,70,17,0.00,https://www.koiknives.com/blogs/japanese-knives/hon-deba-protein-knife,0,0,0.00,0.09,30400,"[14,14,14,14,14,14,78,100,50,78,35,100]",2026-03-04,"Local pack, Video, Image, People also ask, Popular products, Related searches, Discussions and forums, AI overview",commercial,Organic
reverse tanto vs drop point,14,14,70,6,0.00,https://www.koiknives.com/blogs/japanese-knives/tanto-vs-reverse-tanto-knife-which-one-do-you-need,0,0,0.00,0.01,131,"[17,11,11,11,11,64,11,64,52,64,82,100]",2026-03-12,"Image pack, Sitelinks, Video, Related searches, AI overview","commercial, informational",Organic
aogami knife,14,14,50,6,0.81,https://www.koiknives.com/blogs/japanese-knives/aogami-blue-steel-the-ultimate-choice-for-high-performance-knives,0,0,0.00,1,767000,"[66,42,33,0,0,0,19,23,4,80,9,23]",2026-02-06,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches",commercial,Organic
australia kangaroo,14,14,1300,60,0.00,https://www.koiknives.com/blogs/australian-outback-animals/kangaroo-australias-icon-of-the-outback,1,0.02,0.00,0.02,53400000,"[27,24,20,27,36,52,24,24,27,44,44,36]",2026-02-17,"Top stories, Image pack, Video, Image, Video Carousel, Related searches, Short videos, AI overview",informational,Organic
monitor goanna,14,14,50,44,0.00,https://www.koiknives.com/blogs/australian-outback-animals/the-goanna-a-comprehensive-guide-to-australias-iconic-monitor-lizards,0,0,0.00,0.33,166000,"[9,9,9,52,52,9,52,52,52,9,9,9]",2026-01-31,"Knowledge panel, Video, Image, Video Carousel, People also ask, Related searches, Things to know",informational,Organic
diamond whetstone,14,14,260,10,0.61,https://www.koiknives.com/blogs/knife-sharpening/how-to-choose-a-sharpening-stone-whetstone-ceramic-diamond-grit-size,0,0,0.00,1,1600000,"[82,66,53,66,53,53,53,66,82,82,100,100]",2026-01-30,"Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches, Discussions and forums, AI overview",informational,Organic
best metal for a knife,14,14,50,16,0.57,https://www.koiknives.com/blogs/japanese-knives/pocket-knives-and-steel-what-works-best,0,0,0.00,0.87,0,"[6,6,6,6,8,6,8,3,1,15,18,18]",2026-03-17,"Carousel, Image pack, Sitelinks, Video, Related searches, Discussions and forums, AI overview",commercial,Organic
s30v vs cpm 20cv,14,14,40,6,0.00,https://www.koiknives.com/blogs/japanese-knives/s35vn-vs-s30v-understanding-the-differences-in-steel-quality-for-knives,0,0,0.00,0.01,265000,"[45,63,45,63,63,18,18,18,18,18,18,18]",2026-03-26,"Image pack, Sitelinks, Video, Video Carousel, Related searches, AI overview","commercial, informational",Organic
size of a dingo,14,14,140,36,0.00,https://www.koiknives.com/blogs/australian-outback-animals/the-dingo-australias-iconic-wild-dog,0,0,0.00,0,0,"[22,22,10,18,81,29,14,22,66,22,22,22]",2026-03-18,"Sitelinks, Video, Image, Related searches, AI overview",informational,Organic
australian iguana,14,14,40,20,0.00,https://www.koiknives.com/blogs/australian-outback-animals/the-goanna-a-comprehensive-guide-to-australias-iconic-monitor-lizards,0,0,0.00,0,120,"[42,57,42,71,71,42,42,57,57,42,71,42]",2026-03-12,"Image pack, Video, Image, Video Carousel, Related searches, AI overview",informational,Organic
little corella bird,14,14,140,35,0.00,https://www.koiknives.com/blogs/bird-guide/little-corella,0,0,0.00,0,677000,"[28,43,21,34,100,43,43,21,43,53,28,34]",2026-03-27,"Knowledge panel, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, Short videos",informational,Organic
australian outback animals,14,14,720,28,0.23,https://www.koiknives.com/blogs/australian-outback-animals,3,0.08,0.00,0.01,6530000,"[45,36,45,62,100,36,36,45,81,20,45,36]",2026-03-26,"Sitelinks, Video, Image, Related searches, AI overview",informational,Organic
australia pelican,14,14,390,46,0.00,https://www.koiknives.com/blogs/pocket-knife-bird-guide/australian-pelican,0,0,0.00,0.01,16200000,"[21,14,21,21,26,21,88,17,17,88,100,4]",2026-02-01,"Knowledge panel, Video, Image, Video Carousel, People also ask, Related searches, Short videos, Things to know","informational, transactional",Organic
what is blue steel,14,14,720,23,0.00,https://www.koiknives.com/blogs/japanese-knives/aogami-blue-steel-the-ultimate-choice-for-high-performance-knives,2,0.05,0.00,0,1520000000,"[72,88,59,72,59,59,72,72,88,72,100,72]",2026-01-31,"Image pack, Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
patina on carbon steel,14,14,110,1,0.00,https://www.koiknives.com/blogs/japanese-knives/removing-patina-from-your-knife,0,0,0.00,0.4,3050000,"[53,42,34,26,34,42,26,53,65,42,65,53]",2026-03-04,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
austenic,14,14,30,27,1.27,https://www.koiknives.com/blogs/knife-steel-index/austenitic-steel-features-and-uses,0,0,0.00,0,138,"[0,0,0,0,0,0,29,0,43,0,0,0]",2026-03-24,"Image pack, Video, Image, Video Carousel, Related searches, See results about, Things to know, AI overview",informational,Organic
carbon vs stainless steel knife,14,14,260,15,0.42,https://www.koiknives.com/blogs/japanese-knives/stainless-steel-vs-carbon-steel,0,0,0.00,0.4,21400000,"[81,66,54,54,43,29,22,43,29,43,66,66]",2026-02-21,"Image pack, Sitelinks, Video, People also ask, Related searches, Short videos, AI overview",commercial,Organic
how to properly sharpen and care for knives,14,14,40,13,0.00,https://www.koiknives.com/blogs/news_updates/7-tips-for-knife-care-and-maintaining-your-knife-in-2022,0,0,0.00,0.33,183,"[100,71,28,71]",2026-03-24,"Video, Video Carousel, People also ask, Related searches, Short videos, Discussions and forums, AI overview",informational,Organic
what knives are legal in new york,14,14,70,6,0.00,https://www.koiknives.com/blogs/australian-pocket-knives/the-top-five-pocket-knives-in-new-york-city,0,0,0.00,0,29200000,"[50,50,35,64,64,35,50,100,78,50,64,64]",2026-03-29,"Sitelinks, Video, Image, Related searches, AI overview",informational,Organic
full tang blade,14,14,720,10,0.00,https://www.koiknives.com/blogs/japanese-knives/the-difference-between-a-full-tang-and-a-partial-tang-knife,1,0.02,0.00,0.01,18900000,"[36,36,76,100,45,36,67,45,36,55,45,36]",2026-02-17,"Image pack, Sitelinks, Video, Image, People also ask, Related searches, AI overview",informational,Organic
chosera sharpening stone,14,14,40,,0.70,https://www.koiknives.com/products/naniwa-professional-sharpening-stone-1000-grit,0,0,0.00,0.99,70900,"[100,100,18,18,18,18,18,18,18,18,18,18]",2026-02-08,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches",commercial,Organic
hi carbon steel,14,14,70,16,0.86,https://www.koiknives.com/blogs/japanese-knives/high-carbon-vs-stainless-steel-understanding-the-properties,0,0,0.00,0.26,245000000,"[54,28,0,0,0,8,0,0,1,0,35,1]",2026-02-01,"Image pack, Sitelinks, Video, Image, People also ask, Popular products, Related searches",commercial,Organic
books on knives,14,14,70,2,0.30,https://www.koiknives.com/collections/books-about-knives,0,0,0.00,0.74,51900000,"[2,12,0,12,10,15,19,10,7,12,1,0]",2026-03-05,"Image pack, Sitelinks, Video, Image, People also ask, Popular products, Related searches, AI overview",commercial,Organic
stainless high carbon steel,14,14,260,12,0.74,https://www.koiknives.com/blogs/japanese-knives/high-carbon-vs-stainless-steel-understanding-the-properties,0,0,0.00,0.85,0,"[29,43,10,22,66,66,29,29,54,100,100,100]",2026-03-15,"Image pack, Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Discussions and forums, AI overview",commercial,Organic
animals that live in the outback,14,14,40,17,0.00,https://www.koiknives.com/blogs/australian-outback-animals,0,0,0.00,0.33,16400000,"[11,11,11,11,100,64,11,11,11,11,11,11]",2026-02-20,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
new york knife,14,14,170,6,0.00,https://www.koiknives.com/blogs/australian-pocket-knives/the-top-five-pocket-knives-in-new-york-city,0,0,0.00,0.03,122000000,"[29,23,15,15,19,23,12,15,15,15,15,19]",2026-02-12,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
etiquette when giving a knife as a gift,14,14,110,8,0.00,https://www.koiknives.com/blogs/japanese-knives/pocket-knife-gift-etiquette-dos-and-donts,0,0,0.00,0.01,1320000,"[54,18,11,11,15,11,8,11,15,11,15,18]",2026-03-06,"Sitelinks, Video, Related searches, Discussions and forums, AI overview",informational,Organic
japanese kiritsuke knife,14,14,70,11,0.64,https://www.koiknives.com/blogs/japanese-knife-guide-by-koi/the-kiritsuke-japans-most-intimidating-kitchen-knife,0,0,0.00,0.99,954000,"[52,52,14,23,19,23,33,33,23,19,33,80]",2026-02-13,"Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches",commercial,Organic
high carbon stainless steel,14,14,390,12,0.75,https://www.koiknives.com/blogs/japanese-knives/high-carbon-vs-stainless-steel-understanding-the-properties,0,0,0.00,0.8,93000000,"[81,66,54,66,66,81,54,66,81,66,100,100]",2026-02-23,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
japan knife laws,14,14,110,10,0.00,https://www.koiknives.com/blogs/japanese-knives/knife-laws-around-the-world-from-carrying-a-sword-in-public-to-owning-a-switchblade,0,0,0.00,0,8580000,"[52,42,42,52,42,42,52,42,52,66,66,52]",2026-02-21,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
