Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
xinzuo knife,60,60,140,22,0.64,https://xinzuocutlery.com/collections/knife-set-2,0,0,0.00,1,234000,"[100,11,18,11,5,5,5,8,6,23,35,35]",2026-03-03,"Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches",commercial,Organic
knife xinzuo 3 pcs,60,60,50,0,0.00,https://xinzuocutlery.com/products/xinzuo-8pcs-kitchen-knife-set-triple-layer-composited-steel-with-olive-wood-handle-razor-sharp-ergonomic-design-pin-series,0,0,0.00,0.33,0,"[0,0,0,81,81,81,45,100,100,45,18,18]",2026-03-12,"Sitelinks, Video, Image, Popular products, Related searches","informational, transactional",Organic
xinzuo 440c gyuto,61,61,40,,0.00,https://xinzuocutlery.com/collections/carving-knife-1,0,0,0.00,0.03,188,"[9,45,27,81,9,9,9,100,100,18,18,18]",2026-03-25,"Image pack, Sitelinks, Video, Video Carousel, Popular products, Related searches",commercial,Organic
xinzuo knives,61,61,110,0,0.64,https://xinzuocutlery.com/collections/kitchen-accessories,0,0,0.00,1,182000,"[42,80,0,42,34,80,42,65,65,19,11,19]",2026-02-01,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches",commercial,Organic
xinzuo knife 2pcs,61,61,70,0,0.00,https://xinzuocutlery.com/collections/xinzuo-cleaver-knife-3-layers-clad-steel-with-red-wood-handle-copper-rivets-58-60hrc-fu-series/fu-series,0,0,0.00,0.33,0,"[0,0,0,52,100,52,33,52,66,19,9,9]",2026-03-08,"Sitelinks, Video, Image, Popular products, Related searches",transactional,Organic
damascus steel knives xinzuo,61,61,40,11,0.00,https://xinzuocutlery.com/products/xinzuo-8-inches-110-layers-damascus-steel-chef-knife-jiang-series,0,0,0.00,0.33,138000,"[0,0,0,9,45,100,18,100,100,18,18,18]",2026-03-25,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Discussions and forums",commercial,Organic
knife xinzuo 3 pcs,61,61,50,0,0.00,https://xinzuocutlery.com/products/xinzuo-5-piece-110-layers-damascus-steel-kitchen-knife-set-jiang-series,0,0,0.00,0.33,0,"[0,0,0,81,81,81,45,100,100,45,18,18]",2026-03-12,"Sitelinks, Video, Image, Popular products, Related searches","informational, transactional",Organic
xinzuo 440c gyuto,62,62,40,,0.00,https://xinzuocutlery.com/collections/best-sellers,0,0,0.00,0.03,188,"[9,45,27,81,9,9,9,100,100,18,18,18]",2026-03-25,"Image pack, Sitelinks, Video, Video Carousel, Popular products, Related searches",commercial,Organic
damascus steel knives xinzuo,62,62,40,11,0.00,https://xinzuocutlery.com/collections/jiang-pattern-damascus-series/jiang-series,0,0,0.00,0.33,138000,"[0,0,0,9,45,100,18,100,100,18,18,18]",2026-03-25,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Discussions and forums",commercial,Organic
kiritsuke gyuto,62,62,140,11,0.62,https://xinzuocutlery.com/collections/kiritsuke-knives,0,0,0.00,1,718000,"[80,53,42,42,34,65,65,65,53,53,65,53]",2026-03-03,"Image pack, Sitelinks, Video, Image, People also ask, Popular products, Related searches, AI overview",commercial,Organic
xinzuo knife,62,62,140,22,0.64,https://xinzuocutlery.com/collections/utility-knives,0,0,0.00,1,234000,"[100,11,18,11,5,5,5,8,6,23,35,35]",2026-03-03,"Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches",commercial,Organic
knife xinzuo 3 pcs,62,62,50,0,0.00,https://xinzuocutlery.com/products/xinzuo-lan-series-3-layer-composite-steel-6pcs-knife-set,0,0,0.00,0.33,0,"[0,0,0,81,81,81,45,100,100,45,18,18]",2026-03-12,"Sitelinks, Video, Image, Popular products, Related searches","informational, transactional",Organic
xinzuo knife review,63,63,30,0,0.77,https://xinzuocutlery.com/collections/best-sellers,0,0,0.00,1,0,"[6,6,6,6,6,6,12,21,21,6,6,6]",2026-03-10,"Sitelinks, Video, Video Carousel, Related searches, Discussions and forums, AI overview","commercial, informational",Organic
xinzuo 440c gyuto,63,63,40,,0.00,https://xinzuocutlery.com/collections/santoku-knife,0,0,0.00,0.03,188,"[9,45,27,81,9,9,9,100,100,18,18,18]",2026-03-25,"Image pack, Sitelinks, Video, Video Carousel, Popular products, Related searches",commercial,Organic
damascus steel knives xinzuo,63,63,40,11,0.00,https://xinzuocutlery.com/products/xinzuo-8-inch-67-layers-damascus-steel-kitchen-knife-chef-knife-ya-series,0,0,0.00,0.33,138000,"[0,0,0,9,45,100,18,100,100,18,18,18]",2026-03-25,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Discussions and forums",commercial,Organic
xinzuo knife,63,63,140,22,0.64,https://xinzuocutlery.com/collections/best-sellers,0,0,0.00,1,234000,"[100,11,18,11,5,5,5,8,6,23,35,35]",2026-03-03,"Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches",commercial,Organic
knife xinzuo 3 pcs,63,63,50,0,0.00,https://xinzuocutlery.com/products/xinzuo-professional-chef-knife-triple-layer-composited-steel-with-olive-wood-handle-razor-sharp-ergonomic-design-pin-series,0,0,0.00,0.33,0,"[0,0,0,81,81,81,45,100,100,45,18,18]",2026-03-12,"Sitelinks, Video, Image, Popular products, Related searches","informational, transactional",Organic
xinzuo 440c gyuto,64,64,40,,0.00,https://xinzuocutlery.com/collections/utility-knife,0,0,0.00,0.03,188,"[9,45,27,81,9,9,9,100,100,18,18,18]",2026-03-25,"Image pack, Sitelinks, Video, Video Carousel, Popular products, Related searches",commercial,Organic
kyokuto knives,64,64,30,19,1.07,https://xinzuocutlery.com/collections/chef-knives-gyuto,0,0,0.00,1,5930,"[14,14,14,14,14,14,78,14,14,14,14,14]",2026-03-25,"Image pack, Sitelinks, Video, Image, Video Carousel, Popular products, Related searches",commercial,Organic
color damascus,64,64,140,4,0.00,https://xinzuocutlery.com/products/xinzuo-7-inches-santoku-knife-53-layer-tri-color-copper-damascus-steel-rosewood-handle-acacia-wooden-gift-box-packing,0,0,0.00,0.06,0,"[34,42,19,26,15,65,65,42,53,65,100,80]",2026-03-18,"Image pack, Sitelinks, Video, Image, Video Carousel, Popular products, Related searches","commercial, informational",Organic
knife xinzuo 3 pcs,64,64,50,0,0.00,https://xinzuocutlery.com/products/xinzuo-8-5-inch-chef-knife,0,0,0.00,0.33,0,"[0,0,0,81,81,81,45,100,100,45,18,18]",2026-03-12,"Sitelinks, Video, Image, Popular products, Related searches","informational, transactional",Organic
xinzuo 440c gyuto,65,65,40,,0.00,https://xinzuocutlery.com/collections/carving-knives,0,0,0.00,0.03,188,"[9,45,27,81,9,9,9,100,100,18,18,18]",2026-03-25,"Image pack, Sitelinks, Video, Video Carousel, Popular products, Related searches",commercial,Organic
xinzuo knives,65,65,110,0,0.64,https://xinzuocutlery.com/products/yun-damascus-series-xinzuo-8-5-chef-knife,0,0,0.00,1,182000,"[42,80,0,42,34,80,42,65,65,19,11,19]",2026-02-01,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches",commercial,Organic
damascus steel knives xinzuo,65,65,40,11,0.00,https://xinzuocutlery.com/products/xinzuo-3-piece-knife-set-67-layers-black-damascus-steel-chef-knife-santoku-knife-kitchen-utility-knife-with-burnt-oak-handle-mo-series,0,0,0.00,0.33,138000,"[0,0,0,9,45,100,18,100,100,18,18,18]",2026-03-25,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Discussions and forums",commercial,Organic
xinzuo knife review,66,66,30,0,0.77,https://xinzuocutlery.com/collections/best-sellers,0,0,0.00,1,0,"[6,6,6,6,6,6,12,21,21,6,6,6]",2026-03-10,"Sitelinks, Video, Video Carousel, Related searches, Discussions and forums, AI overview","commercial, informational",Organic
xinzuo 440c gyuto,66,66,40,,0.00,https://xinzuocutlery.com/collections/steak-knife-1,0,0,0.00,0.03,188,"[9,45,27,81,9,9,9,100,100,18,18,18]",2026-03-25,"Image pack, Sitelinks, Video, Video Carousel, Popular products, Related searches",commercial,Organic
xinzuo 440c gyuto,67,67,40,,0.00,https://xinzuocutlery.com/collections/yu-pattern-damascus-series,0,0,0.00,0.03,188,"[9,45,27,81,9,9,9,100,100,18,18,18]",2026-03-25,"Image pack, Sitelinks, Video, Video Carousel, Popular products, Related searches",commercial,Organic
xinzuo knives,67,67,110,0,0.64,https://xinzuocutlery.com/products/xinzuo-8-5-inch-chef-knife,0,0,0.00,1,182000,"[42,80,0,42,34,80,42,65,65,19,11,19]",2026-02-01,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches",commercial,Organic
damascus knives gyuto,67,67,70,3,0.00,https://xinzuocutlery.com/collections/chef-knives-gyuto,0,0,0.00,0.33,809000,"[0,14,35,50,50,78,100,35,21]",2026-02-28,"Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches",commercial,Organic
stainless steel meat cleaver,68,68,90,8,0.72,https://xinzuocutlery.com/collections/meat-cleaver,0,0,0.00,0.69,0,"[7,7,7,7,7,7,42,42,42,65,100,42]",2026-03-10,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Discussions and forums",commercial,Organic
damascus steel knives xinzuo,68,68,40,11,0.00,https://xinzuocutlery.com/collections/damascus-knives?page=2,0,0,0.00,0.33,138000,"[0,0,0,9,45,100,18,100,100,18,18,18]",2026-03-25,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Discussions and forums",commercial,Organic
gyuto chef knives,69,69,30,17,0.81,https://xinzuocutlery.com/collections/chef-knives-gyuto,0,0,0.00,0.57,0,"[4,0,4,4,19,4,100,0,0,0,4,4]",2026-03-10,"Sitelinks, Video, Image, Popular products, Related searches, Discussions and forums",commercial,Organic
xinzuo knives,70,70,110,0,0.64,https://xinzuocutlery.com/products/xinzuo-7-inches-110-layers-damascus-steel-gyuto-knife-chef-knife-jiang-series,0,0,0.00,1,182000,"[42,80,0,42,34,80,42,65,65,19,11,19]",2026-02-01,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches",commercial,Organic
damascus steel knives xinzuo,70,70,40,11,0.00,https://xinzuocutlery.com/products/xinzuo-5-6-inches-67-layers-black-damascus-steel-kitchen-utility-knife-with-burnt-oak-handle-mo-series,0,0,0.00,0.33,138000,"[0,0,0,9,45,100,18,100,100,18,18,18]",2026-03-25,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Discussions and forums",commercial,Organic
gyutou chef knife,71,71,70,17,0.00,https://xinzuocutlery.com/collections/chef-knives-gyuto,0,0,0.00,1,190000,"[100,2,0,2,2,2,2,2,2,2,2,2]",2026-02-27,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches",commercial,Organic
xinzuo knives,72,72,110,0,0.64,https://xinzuocutlery.com/products/xinzuo-5-piece-110-layers-damascus-steel-kitchen-knife-set-jiang-series,0,0,0.00,1,182000,"[42,80,0,42,34,80,42,65,65,19,11,19]",2026-02-01,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches",commercial,Organic
damascus steel knives xinzuo,73,73,40,11,0.00,https://xinzuocutlery.com/collections/chef-knives-gyuto,0,0,0.00,0.33,138000,"[0,0,0,9,45,100,18,100,100,18,18,18]",2026-03-25,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Discussions and forums",commercial,Organic
xinzuo knives,74,74,110,0,0.64,https://xinzuocutlery.com/collections/stainless-steel-knives/composite-steel-series,0,0,0.00,1,182000,"[42,80,0,42,34,80,42,65,65,19,11,19]",2026-02-01,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches",commercial,Organic
historical damascus,74,74,110,39,0.00,https://xinzuocutlery.com/blogs/news/the-historical-background-of-damascus-kitchen-knives,0,0,0.00,0,25100000,"[9,42,52,19,42,66,66,66,33,52,66,80]",2026-03-02,"Local pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
damascus butcher knife,75,75,140,10,1.27,https://xinzuocutlery.com/collections/damascus-knives,0,0,0.00,1,1180000,"[65,43,28,34,28,28,43,34,65,43,28,43]",2026-02-11,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches","informational, transactional",Organic
damascus steel knives xinzuo,75,75,40,11,0.00,https://xinzuocutlery.com/products/xinzuo-5-piece-110-layers-damascus-steel-kitchen-knife-set-jiang-series,0,0,0.00,0.33,138000,"[0,0,0,9,45,100,18,100,100,18,18,18]",2026-03-25,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Discussions and forums",commercial,Organic
meat cleaver knives,75,75,320,24,1.49,https://xinzuocutlery.com/collections/meat-cleaver-knife,0,0,0.00,1,0,"[16,11,20,20,16,52,52,2,0,1,3,0]",2026-03-10,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches",commercial,Organic
xinzuo knives,76,76,110,0,0.64,https://xinzuocutlery.com/collections/santoku-knife,0,0,0.00,1,182000,"[42,80,0,42,34,80,42,65,65,19,11,19]",2026-02-01,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches",commercial,Organic
black damascus knife,77,77,30,2,0.97,https://xinzuocutlery.com/collections/damascus-knives,0,0,0.00,1,12800000,"[64,11,11,11,11,11,11,11,11,11,11,11]",2026-01-22,"Image pack, Sitelinks, Video, Image, Related searches",informational,Organic
damascus steel knives xinzuo,77,77,40,11,0.00,https://xinzuocutlery.com/products/yun-damascus-series-5pcs-kitchen-knife-set,0,0,0.00,0.33,138000,"[0,0,0,9,45,100,18,100,100,18,18,18]",2026-03-25,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Discussions and forums",commercial,Organic
acacia cutting board end grain,78,78,70,6,0.71,https://xinzuocutlery.com/products/xinzuo-acacia-wood-cutting-board-for-kitchen-end-grain-cutting-board,0,0,0.00,1,863000,"[3,3,42,34,34,80,42,3,3,0,0,100]",2026-02-28,"Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches, Discussions and forums, AI overview",commercial,Organic
xinzuo knives,78,78,110,0,0.64,https://xinzuocutlery.com/products/xinzuo-yi-series-8-5-in-chef-knife,0,0,0.00,1,182000,"[42,80,0,42,34,80,42,65,65,19,11,19]",2026-02-01,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches",commercial,Organic
damascus steel knives xinzuo,78,78,40,11,0.00,https://xinzuocutlery.com/collections/cleaver-knife,0,0,0.00,0.33,138000,"[0,0,0,9,45,100,18,100,100,18,18,18]",2026-03-25,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Discussions and forums",commercial,Organic
damascus steel knives xinzuo,79,79,40,11,0.00,https://xinzuocutlery.com/collections/he-hammer-damascus-series,0,0,0.00,0.33,138000,"[0,0,0,9,45,100,18,100,100,18,18,18]",2026-03-25,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Discussions and forums",commercial,Organic
damascus steel knives xinzuo,80,80,40,11,0.00,https://xinzuocutlery.com/products/xinzuo-pm8-series-67-layers-damascus-chef-knife-8-5-inch,0,0,0.00,0.33,138000,"[0,0,0,9,45,100,18,100,100,18,18,18]",2026-03-25,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Discussions and forums",commercial,Organic
xinzuo knives,81,81,110,0,0.64,https://xinzuocutlery.com/collections/yu-stainless-steel-series,0,0,0.00,1,182000,"[42,80,0,42,34,80,42,65,65,19,11,19]",2026-02-01,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches",commercial,Organic
damascus steel knives xinzuo,81,81,40,11,0.00,https://xinzuocutlery.com/collections/zhen-hammer-damascus-series,0,0,0.00,0.33,138000,"[0,0,0,9,45,100,18,100,100,18,18,18]",2026-03-25,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Discussions and forums",commercial,Organic
damascus steel japanese kitchen knives,82,82,40,11,1.38,https://xinzuocutlery.com/collections/damascus-knives,0,0,0.00,1,0,"[14,14,14,14,14,14,14,14,14,14,78,100]",2026-03-19,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches",commercial,Organic
damascus steel knives xinzuo,82,82,40,11,0.00,https://xinzuocutlery.com/collections/all,0,0,0.00,0.33,138000,"[0,0,0,9,45,100,18,100,100,18,18,18]",2026-03-25,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Discussions and forums",commercial,Organic
chef knife cleaver,82,82,90,17,1.08,https://xinzuocutlery.com/collections/cleaver-knife,0,0,0.00,1,4050000,"[43,17,17,28,23,23,28,23,23,23,10,12]",2026-01-30,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches",transactional,Organic
1.4116 steel hardness,83,83,50,,0.00,https://xinzuocutlery.com/products/xinzuo-zhi-series-german-1-4116-steel-steak-knife,0,0,0.00,0.33,60900,"[11,41,52,64,23,11,11,100,11,11,11,11]",2026-03-04,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
xinzuo knives,83,83,110,0,0.64,https://xinzuocutlery.com/products/xinzuo-lan-series-73-layers-damascus-chef-knife,0,0,0.00,1,182000,"[42,80,0,42,34,80,42,65,65,19,11,19]",2026-02-01,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches",commercial,Organic
damascus steel knives xinzuo,83,83,40,11,0.00,https://xinzuocutlery.com/collections/yu-hammer-damascus-series,0,0,0.00,0.33,138000,"[0,0,0,9,45,100,18,100,100,18,18,18]",2026-03-25,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Discussions and forums",commercial,Organic
kyoku cleaver,84,84,30,12,0.42,https://xinzuocutlery.com/collections/cleaver-knife,0,0,0.00,0.94,13000,"[52,9,9,9,9,9,9,9,9,9,9,9]",2026-01-15,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches","commercial, informational",Organic
damascus steel knives xinzuo,84,84,40,11,0.00,https://xinzuocutlery.com/collections/yu-pattern-damascus-series,0,0,0.00,0.33,138000,"[0,0,0,9,45,100,18,100,100,18,18,18]",2026-03-25,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Discussions and forums",commercial,Organic
steelseries discount coupons,85,85,880,,0.73,https://xinzuocutlery.com/pages/heroes-discount,0,0,0.00,0.78,890000,"[13,8,8,8,84,100,84,5,37,46,37,84]",2026-01-29,"Sitelinks, Video, Ads top, Ads bottom, Related searches","informational, transactional",Organic
teton edge santoku knife,85,85,30,1,0.68,https://xinzuocutlery.com/collections/santoku-knife,0,0,0.00,1,3820,"[36,18,18,18,18,18,18,18,100,18,18,18]",2026-02-22,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches","informational, transactional",Organic
xinzuo knives,85,85,110,0,0.64,https://xinzuocutlery.com/products/xinzuo-7-inches-110-layers-damascus-steel-gyuto-knife-chef-knife-jiang-series,0,0,0.00,1,182000,"[42,80,0,42,34,80,42,65,65,19,11,19]",2026-02-01,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches",commercial,Organic
damascus steel knives xinzuo,85,85,40,11,0.00,https://xinzuocutlery.com/products/xinzuo-pm8-series-67-layers-damascus-santoku-knife-5-5-inch,0,0,0.00,0.33,138000,"[0,0,0,9,45,100,18,100,100,18,18,18]",2026-03-25,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Discussions and forums",commercial,Organic
xinzuo knives,86,86,110,0,0.64,https://xinzuocutlery.com/collections/santoku-knife-1,0,0,0.00,1,182000,"[42,80,0,42,34,80,42,65,65,19,11,19]",2026-02-01,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches",commercial,Organic
damascus steel knives xinzuo,86,86,40,11,0.00,https://xinzuocutlery.com/products/xinzuo-he-hammer-damascus-series-5pcs-kitchen-knife-set,0,0,0.00,0.33,138000,"[0,0,0,9,45,100,18,100,100,18,18,18]",2026-03-25,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Discussions and forums",commercial,Organic
victorinox chinese cleaver,87,87,40,11,0.69,https://xinzuocutlery.com/collections/cleaver-knife,0,0,0.00,1,217000,"[9,6,6,6,2,2,2,6,2,4,5,4]",2026-03-01,"Knowledge panel, Sitelinks, Video, Video Carousel, People also ask, Popular products, Related searches, Discussions and forums","informational, transactional",Organic
damascus steel knives xinzuo,87,87,40,11,0.00,https://xinzuocutlery.com/products/xinzuo-8-3-inches-kiritsuke-chef-knife-53-layer-tri-color-copper-damascus-steel-rosewood-handle-acacia-wooden-gift-box-packing,0,0,0.00,0.33,138000,"[0,0,0,9,45,100,18,100,100,18,18,18]",2026-03-25,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Discussions and forums",commercial,Organic
xinzuo knives,88,88,110,0,0.64,https://xinzuocutlery.com/collections/lan-pattern-damascus-series-kitchen-knife-set,0,0,0.00,1,182000,"[42,80,0,42,34,80,42,65,65,19,11,19]",2026-02-01,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches",commercial,Organic
damascus steel knives xinzuo,88,88,40,11,0.00,https://xinzuocutlery.com/products/yun-damascus-series-5pcs-kitchen-knife-set,0,0,0.00,0.33,138000,"[0,0,0,9,45,100,18,100,100,18,18,18]",2026-03-25,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Discussions and forums",commercial,Organic
xinzuo knives,89,89,110,0,0.64,https://xinzuocutlery.com/collections/carving-knife-1,0,0,0.00,1,182000,"[42,80,0,42,34,80,42,65,65,19,11,19]",2026-02-01,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches",commercial,Organic
damascus steel knives xinzuo,89,89,40,11,0.00,https://xinzuocutlery.com/products/xinzuo-5-piece-67-layers-japanese-aus-10-damascus-steel-kitchen-knife-set-jiang-series,0,0,0.00,0.33,138000,"[0,0,0,9,45,100,18,100,100,18,18,18]",2026-03-25,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Discussions and forums",commercial,Organic
xinzuo knives,90,90,110,0,0.64,https://xinzuocutlery.com/collections/best-sellers,0,0,0.00,1,182000,"[42,80,0,42,34,80,42,65,65,19,11,19]",2026-02-01,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches",commercial,Organic
damascus steel knives xinzuo,90,90,40,11,0.00,https://xinzuocutlery.com/collections/santoku-knife,0,0,0.00,0.33,138000,"[0,0,0,9,45,100,18,100,100,18,18,18]",2026-03-25,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Discussions and forums",commercial,Organic
xinzuo knives,91,91,110,0,0.64,https://xinzuocutlery.com/products/xinzuo-8-inches-110-layers-damascus-steel-chef-knife-jiang-series,0,0,0.00,1,182000,"[42,80,0,42,34,80,42,65,65,19,11,19]",2026-02-01,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches",commercial,Organic
damascus steel knives xinzuo,91,91,40,11,0.00,https://xinzuocutlery.com/collections/zhen-pm80-pattern-damascus-series,0,0,0.00,0.33,138000,"[0,0,0,9,45,100,18,100,100,18,18,18]",2026-03-25,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Discussions and forums",commercial,Organic
xinzuo knives,92,92,110,0,0.64,https://xinzuocutlery.com/products/xinzuo-knife,0,0,0.00,1,182000,"[42,80,0,42,34,80,42,65,65,19,11,19]",2026-02-01,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches",commercial,Organic
damascus steel knives xinzuo,92,92,40,11,0.00,https://xinzuocutlery.com/products/xinzuo-he-damascus-series-6pcs-kitchen-knife-set,0,0,0.00,0.33,138000,"[0,0,0,9,45,100,18,100,100,18,18,18]",2026-03-25,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Discussions and forums",commercial,Organic
damascus steel knives xinzuo,93,93,40,11,0.00,https://xinzuocutlery.com/collections/cleaver-knife,0,0,0.00,0.33,138000,"[0,0,0,9,45,100,18,100,100,18,18,18]",2026-03-25,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Discussions and forums",commercial,Organic
damascus steel knives xinzuo,94,94,40,11,0.00,https://xinzuocutlery.com/products/xinzuo-pm8-series-67-layers-damascus-chef-knife-8-5-inch,0,0,0.00,0.33,138000,"[0,0,0,9,45,100,18,100,100,18,18,18]",2026-03-25,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Discussions and forums",commercial,Organic
nakiri damascus knife,95,95,90,5,0.96,https://xinzuocutlery.com/collections/nakiri-knife,0,0,0.00,1,0,"[34,34,34,34,100,21,15,9,9,12,15,15]",2026-03-17,"Image pack, Sitelinks, Video, Image, Popular products, Related searches","informational, transactional",Organic
damascus steel knives xinzuo,95,95,40,11,0.00,https://xinzuocutlery.com/collections/he-hammer-damascus-series,0,0,0.00,0.33,138000,"[0,0,0,9,45,100,18,100,100,18,18,18]",2026-03-25,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Discussions and forums",commercial,Organic
damascus steel knives xinzuo,96,96,40,11,0.00,https://xinzuocutlery.com/collections/jiang-pattern-damascus-series/jiang-series,0,0,0.00,0.33,138000,"[0,0,0,9,45,100,18,100,100,18,18,18]",2026-03-25,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Discussions and forums",commercial,Organic
